state_name,block_code,stage2_works_api,stage2_works_db,delta_fetch_stage2,works_sent_mq,works_processed_function_app,delta_processed_stage2,flagged_works_ai_rule,flagged_works_percen_ai_rule,stage2_works_sent_nic,last_updated_datetime
Andhar Pradesh,0210029,94,44.0,-50.0,0.0,87.0,-87.0,7.0,8.05,87.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205011,33,9.0,-24.0,0.0,18.0,-18.0,2.0,11.11,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210013,27,10.0,-17.0,0.0,20.0,-20.0,4.0,20.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212044,1,17.0,16.0,0.0,34.0,-34.0,9.0,26.47,34.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210020,12,4.0,-8.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212036,8,31.0,23.0,0.0,59.0,-59.0,28.0,47.46,59.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211009,2,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208021,45,10.0,-35.0,0.0,20.0,-20.0,4.0,20.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204059,17,5.0,-12.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211038,18,21.0,3.0,0.0,42.0,-42.0,4.0,9.52,42.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204013,39,53.0,14.0,0.0,105.0,-105.0,33.0,31.43,105.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209005,66,18.0,-48.0,0.0,36.0,-36.0,8.0,22.22,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208008,25,21.0,-4.0,0.0,42.0,-42.0,4.0,9.52,42.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204008,10,7.0,-3.0,0.0,14.0,-14.0,1.0,7.14,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208056,44,12.0,-32.0,0.0,24.0,-24.0,4.0,16.67,24.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208048,15,22.0,7.0,0.0,44.0,-44.0,14.0,31.82,44.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206035,21,34.0,13.0,0.0,66.0,-66.0,6.0,9.09,66.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206003,8,1.0,-7.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211030,11,7.0,-4.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207005,5,1.0,-4.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213045,15,10.0,-5.0,0.0,18.0,-18.0,4.0,22.22,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212006,15,4.0,-11.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203008,49,12.0,-37.0,0.0,24.0,-24.0,2.0,8.33,24.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205021,181,66.0,-115.0,0.0,132.0,-132.0,29.0,21.97,132.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207056,11,1.0,-10.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206046,13,7.0,-6.0,0.0,14.0,-14.0,4.0,28.57,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204022,25,43.0,18.0,0.0,82.0,-82.0,7.0,8.54,82.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203015,30,4.0,-26.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209031,32,19.0,-13.0,0.0,38.0,-38.0,4.0,10.53,38.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209017,14,19.0,5.0,0.0,38.0,-38.0,6.0,15.79,38.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210064,17,37.0,20.0,0.0,74.0,-74.0,35.0,47.3,74.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212016,19,45.0,26.0,0.0,86.0,-86.0,26.0,30.23,86.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205027,11,13.0,2.0,0.0,26.0,-26.0,4.0,15.38,26.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212028,14,10.0,-4.0,0.0,20.0,-20.0,4.0,20.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210051,58,93.0,35.0,0.0,186.0,-186.0,25.0,13.44,186.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202029,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204002,44,70.0,26.0,0.0,139.0,-139.0,38.0,27.34,139.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211021,9,15.0,6.0,0.0,30.0,-30.0,6.0,20.0,30.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213017,5,50.0,45.0,0.0,99.0,-99.0,27.0,27.27,99.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204032,45,28.0,-17.0,0.0,56.0,-56.0,20.0,35.71,56.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201031,29,92.0,63.0,0.0,184.0,-184.0,30.0,16.3,184.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212058,54,60.0,6.0,0.0,120.0,-120.0,51.0,42.5,120.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212056,3,27.0,24.0,0.0,54.0,-54.0,4.0,7.41,54.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213035,2,6.0,4.0,0.0,12.0,-12.0,0.0,0.0,12.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210030,68,69.0,1.0,0.0,138.0,-138.0,19.0,13.77,138.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211047,77,63.0,-14.0,0.0,126.0,-126.0,40.0,31.75,126.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210042,100,31.0,-69.0,0.0,61.0,-61.0,20.0,32.79,61.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202005,52,22.0,-30.0,0.0,44.0,-44.0,7.0,15.91,44.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212038,5,1.0,-4.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207041,14,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201007,28,47.0,19.0,0.0,94.0,-94.0,16.0,17.02,94.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204020,17,5.0,-12.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210025,12,3.0,-9.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204053,21,13.0,-8.0,0.0,26.0,-26.0,0.0,0.0,26.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210036,34,28.0,-6.0,0.0,56.0,-56.0,17.0,30.36,56.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209039,45,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205046,16,7.0,-9.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205009,33,23.0,-10.0,0.0,46.0,-46.0,8.0,17.39,46.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213021,10,1.0,-9.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205042,30,1.0,-29.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213051,23,43.0,20.0,0.0,86.0,-86.0,28.0,32.56,86.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211029,16,34.0,18.0,0.0,67.0,-67.0,11.0,16.42,67.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206018,7,1.0,-6.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201019,22,27.0,5.0,0.0,54.0,-54.0,10.0,18.52,54.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203005,22,267.0,245.0,0.0,534.0,-534.0,28.0,5.24,534.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206026,65,83.0,18.0,0.0,166.0,-166.0,64.0,38.55,166.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208014,17,38.0,21.0,0.0,76.0,-76.0,16.0,21.05,76.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207013,2,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207019,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202011,280,269.0,-11.0,0.0,538.0,-538.0,120.0,22.3,538.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207023,6,1.0,-5.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210057,64,61.0,-3.0,0.0,121.0,-121.0,16.0,13.22,121.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202027,17,4.0,-13.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207002,13,1.0,-12.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201025,39,57.0,18.0,0.0,114.0,-114.0,21.0,18.42,114.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208003,11,30.0,19.0,0.0,60.0,-60.0,26.0,43.33,60.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207048,21,43.0,22.0,0.0,86.0,-86.0,46.0,53.49,86.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206030,10,44.0,34.0,0.0,87.0,-87.0,16.0,18.39,87.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206049,2,12.0,10.0,0.0,24.0,-24.0,2.0,8.33,24.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210010,90,62.0,-28.0,0.0,124.0,-124.0,62.0,50.0,124.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212012,17,8.0,-9.0,0.0,16.0,-16.0,8.0,50.0,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211040,6,8.0,2.0,0.0,16.0,-16.0,4.0,25.0,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201002,86,36.0,-50.0,0.0,72.0,-72.0,10.0,13.89,72.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204044,32,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201012,38,23.0,-15.0,0.0,46.0,-46.0,8.0,17.39,46.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204010,23,14.0,-9.0,0.0,28.0,-28.0,4.0,14.29,28.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212039,39,19.0,-20.0,0.0,38.0,-38.0,0.0,0.0,38.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209002,20,32.0,12.0,0.0,64.0,-64.0,14.0,21.88,64.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201018,11,37.0,26.0,0.0,74.0,-74.0,14.0,18.92,74.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210017,5,19.0,14.0,0.0,38.0,-38.0,2.0,5.26,38.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212049,11,25.0,14.0,0.0,50.0,-50.0,21.0,42.0,50.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211033,5,11.0,6.0,0.0,22.0,-22.0,10.0,45.45,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201036,12,52.0,40.0,0.0,103.0,-103.0,44.0,42.72,103.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206043,20,19.0,-1.0,0.0,38.0,-38.0,14.0,36.84,38.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208009,7,3.0,-4.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205039,7,33.0,26.0,0.0,66.0,-66.0,12.0,18.18,66.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208012,1,3.0,2.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213048,13,28.0,15.0,0.0,56.0,-56.0,4.0,7.14,56.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211035,13,32.0,19.0,0.0,64.0,-64.0,20.0,31.25,64.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202032,4,10.0,6.0,0.0,20.0,-20.0,6.0,30.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212009,74,87.0,13.0,0.0,173.0,-173.0,52.0,30.06,173.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213007,16,17.0,1.0,0.0,33.0,-33.0,3.0,9.09,33.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208045,12,21.0,9.0,0.0,42.0,-42.0,7.0,16.67,42.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211003,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213042,4,2.0,-2.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208024,10,1.0,-9.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210058,16,9.0,-7.0,0.0,18.0,-18.0,0.0,0.0,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204064,34,88.0,54.0,0.0,176.0,-176.0,50.0,28.41,176.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207053,26,5.0,-21.0,0.0,10.0,-10.0,4.0,40.0,10.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204048,52,13.0,-39.0,0.0,26.0,-26.0,1.0,3.85,26.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203033,24,86.0,62.0,0.0,171.0,-171.0,33.0,19.3,171.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205024,8,23.0,15.0,0.0,46.0,-46.0,15.0,32.61,46.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207055,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213040,11,4.0,-7.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203027,22,9.0,-13.0,0.0,18.0,-18.0,4.0,22.22,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206038,15,10.0,-5.0,0.0,20.0,-20.0,6.0,30.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208047,21,6.0,-15.0,0.0,12.0,-12.0,2.0,16.67,12.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204001,33,53.0,20.0,0.0,104.0,-104.0,44.0,42.31,104.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201021,7,8.0,1.0,0.0,16.0,-16.0,3.0,18.75,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204061,26,64.0,38.0,0.0,128.0,-128.0,32.0,25.0,128.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204037,14,23.0,9.0,0.0,46.0,-46.0,4.0,8.7,46.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213016,2,10.0,8.0,0.0,20.0,-20.0,2.0,10.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202002,168,316.0,148.0,0.0,628.0,-628.0,87.0,13.85,628.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202026,68,31.0,-37.0,0.0,62.0,-62.0,35.0,56.45,62.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203002,160,196.0,36.0,0.0,387.0,-387.0,33.0,8.53,387.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212019,93,15.0,-78.0,0.0,30.0,-30.0,2.0,6.67,30.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210061,17,57.0,40.0,0.0,114.0,-114.0,14.0,12.28,114.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209010,13,10.0,-3.0,0.0,20.0,-20.0,2.0,10.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210005,22,102.0,80.0,0.0,204.0,-204.0,51.0,25.0,204.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204025,6,21.0,15.0,0.0,42.0,-42.0,7.0,16.67,42.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212023,30,18.0,-12.0,0.0,36.0,-36.0,10.0,27.78,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210043,84,34.0,-50.0,0.0,61.0,-61.0,10.0,16.39,61.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210037,21,63.0,42.0,0.0,125.0,-125.0,19.0,15.2,125.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210033,14,62.0,48.0,0.0,123.0,-123.0,39.0,31.71,123.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210047,65,45.0,-20.0,0.0,90.0,-90.0,9.0,10.0,90.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213026,13,41.0,28.0,0.0,82.0,-82.0,18.0,21.95,82.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211044,4,2.0,-2.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205031,7,12.0,5.0,0.0,24.0,-24.0,2.0,8.33,24.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203016,63,48.0,-15.0,0.0,95.0,-95.0,6.0,6.32,95.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206025,39,8.0,-31.0,0.0,16.0,-16.0,2.0,12.5,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201027,10,11.0,1.0,0.0,22.0,-22.0,4.0,18.18,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207018,7,3.0,-4.0,0.0,6.0,-6.0,2.0,33.33,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202008,50,77.0,27.0,0.0,154.0,-154.0,35.0,22.73,154.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210052,206,85.0,-121.0,0.0,167.0,-167.0,23.0,13.77,167.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213054,9,52.0,43.0,0.0,103.0,-103.0,12.0,11.65,103.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206015,13,10.0,-3.0,0.0,20.0,-20.0,2.0,10.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202024,16,11.0,-5.0,0.0,22.0,-22.0,0.0,0.0,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207046,2,1.0,-1.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211046,94,38.0,-56.0,0.0,75.0,-75.0,15.0,20.0,75.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202014,14,11.0,-3.0,0.0,22.0,-22.0,4.0,18.18,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209043,25,9.0,-16.0,0.0,18.0,-18.0,10.0,55.56,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212063,31,14.0,-17.0,0.0,26.0,-26.0,4.0,15.38,26.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212051,23,34.0,11.0,0.0,68.0,-68.0,24.0,35.29,68.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205002,22,17.0,-5.0,0.0,34.0,-34.0,4.0,11.76,34.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209012,4,19.0,15.0,0.0,37.0,-37.0,3.0,8.11,37.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201006,71,123.0,52.0,0.0,246.0,-246.0,34.0,13.82,246.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207030,62,30.0,-32.0,0.0,60.0,-60.0,25.0,41.67,60.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207032,9,8.0,-1.0,0.0,16.0,-16.0,8.0,50.0,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212029,1,11.0,10.0,0.0,21.0,-21.0,6.0,28.57,21.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205047,12,21.0,9.0,0.0,41.0,-41.0,19.0,46.34,41.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202016,18,25.0,7.0,0.0,49.0,-49.0,16.0,32.65,49.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207020,7,1.0,-6.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209023,49,28.0,-21.0,0.0,56.0,-56.0,8.0,14.29,56.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1711001,15,6.0,-9.0,0.0,11.0,-11.0,1.0,9.09,11.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1729003,18,12.0,-6.0,0.0,23.0,-23.0,0.0,0.0,23.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1721008,19,143.0,124.0,0.0,271.0,-271.0,58.0,21.4,271.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1705006,1,11.0,10.0,0.0,22.0,-22.0,2.0,9.09,22.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1709001,24,94.0,70.0,0.0,165.0,-165.0,30.0,18.18,165.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1734005,13,15.0,2.0,0.0,30.0,-30.0,9.0,30.0,30.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1741002,19,11.0,-8.0,0.0,20.0,-20.0,0.0,0.0,20.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1744005,10,16.0,6.0,0.0,29.0,-29.0,7.0,24.14,29.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1707003,27,20.0,-7.0,0.0,40.0,-40.0,8.0,20.0,40.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1716002,7,25.0,18.0,0.0,48.0,-48.0,8.0,16.67,48.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1724002,22,31.0,9.0,0.0,57.0,-57.0,7.0,12.28,57.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1718006,10,30.0,20.0,0.0,59.0,-59.0,15.0,25.42,59.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1715002,39,29.0,-10.0,0.0,54.0,-54.0,13.0,24.07,54.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1721002,40,53.0,13.0,0.0,104.0,-104.0,36.0,34.62,104.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1735001,37,50.0,13.0,0.0,97.0,-97.0,25.0,25.77,97.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1738004,30,80.0,50.0,0.0,150.0,-150.0,40.0,26.67,150.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1719004,10,11.0,1.0,0.0,22.0,-22.0,6.0,27.27,22.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1724006,11,11.0,0.0,0.0,21.0,-21.0,3.0,14.29,21.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1733004,9,19.0,10.0,0.0,38.0,-38.0,2.0,5.26,38.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1738010,33,26.0,-7.0,0.0,50.0,-50.0,4.0,8.0,50.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1712003,31,21.0,-10.0,0.0,38.0,-38.0,14.0,36.84,38.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1743003,8,23.0,15.0,0.0,45.0,-45.0,8.0,17.78,45.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1725001,1,2.0,1.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1726006,44,56.0,12.0,0.0,106.0,-106.0,12.0,11.32,106.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1745006,64,130.0,66.0,0.0,252.0,-252.0,61.0,24.21,252.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1736003,16,22.0,6.0,0.0,44.0,-44.0,8.0,18.18,44.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1715008,29,44.0,15.0,0.0,81.0,-81.0,15.0,18.52,81.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1722007,23,2.0,-21.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1722009,10,6.0,-4.0,0.0,12.0,-12.0,4.0,33.33,12.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1738009,37,89.0,52.0,0.0,171.0,-171.0,35.0,20.47,171.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1738007,29,56.0,27.0,0.0,109.0,-109.0,20.0,18.35,109.0,2024-06-18 04:48:28.868147+00:00
MADHYA PRADESH,1713001,9,23.0,14.0,0.0,43.0,-43.0,9.0,20.93,43.0,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0312001,1,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0312004,18,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0313001,1,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0313002,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0314001,18,11.0,-7.0,0.0,22.0,-22.0,2.0,9.09,22.0,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0314002,17,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0314003,14,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0315001,11,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ARUNACHAL PRADESH,0315003,2,,,,,,,,,2024-06-18 04:48:28.868147+00:00
